season_year,team_name,v1_rank,v2_rank,rank_diff,v1_rating,v2_season_coe
2013,Wisconsin,40,46,-6,1.203556,19.75776553517081
2013,Georgia Tech,41,79,-38,1.190612,13.084857207788676
2013,Michigan,42,62,-20,1.188962,17.820474615612287
2013,Syracuse,43,65,-22,1.147837,16.936212947755028
2013,Iowa,44,45,-1,1.145227,19.903750556523296
2013,Minnesota,45,37,8,1.08119,20.835607589341326
2013,North Carolina,46,69,-23,1.071588,16.623497594537994
2013,Fresno State,47,10,37,1.046795,27.57273059195027
2013,Navy,48,35,13,1.027585,21.238741778072455
2013,Utah State,49,32,17,1.016545,21.744299957220857
2013,Tennessee,50,84,-34,0.999539,11.40511774621022
2013,Penn State,51,57,-6,0.955441,18.594060271934502
2013,Boston College,52,64,-12,0.942267,17.391798170586455
2013,Rice,53,15,38,0.934906,26.327724633301155
2013,Colorado State,54,38,16,0.928554,20.816140185930056
2013,Marshall,55,21,34,0.924228,24.673610538200798
2013,East Carolina,56,22,34,0.883973,24.123817951231654
2013,North Texas,57,12,45,0.883875,26.871293562886464
2013,Maryland,58,56,2,0.845479,18.777014195216633
2013,Louisiana,59,59,0,0.844414,18.311786856410887
2013,Northern Illinois,60,11,49,0.832907,27.3108777929173
2013,Arkansas State,61,72,-11,0.807848,16.27439047569911
2013,San Diego State,62,25,37,0.796361,22.579690116726837
2013,Houston,63,49,14,0.793318,19.24340663822982
2013,Boise State,64,73,-9,0.780752,15.871963063208952
2013,Florida,65,93,-28,0.772635,8.886310296324922
2013,Bowling Green,66,20,46,0.723396,25.47169935946302
2013,San Jose State,67,75,-8,0.720347,14.36609391994207
2013,West Virginia,68,103,-35,0.696042,6.605376312175027
2013,Tulane,69,47,22,0.686465,19.626986065031307
2013,Indiana,70,81,-11,0.68374,12.54610921037865
2013,Western Kentucky,71,60,11,0.679642,18.227298389914512
2013,UTSA,72,29,43,0.662188,22.164862805368173
2013,Cincinnati,73,42,31,0.658792,20.217342031960936
2013,South Alabama,74,70,4,0.637728,16.435827371103837
2013,Northwestern,75,88,-13,0.632577,10.533414647224046
2013,Colorado,76,105,-29,0.625091,6.018942256084941
2013,Toledo,77,71,6,0.616872,16.424431819450483
2013,Middle Tennessee,78,52,26,0.616223,19.078089613779145
2013,UNLV,79,48,31,0.588985,19.30586701951762
2013,ULM,80,78,2,0.587675,13.141653964879726
2013,Ball State,81,23,58,0.578215,23.438510822503854
2013,Iowa State,82,89,-7,0.575648,9.22283793878237
2013,TCU,83,99,-16,0.573784,7.385055059329774
2013,Ohio,84,74,10,0.570225,14.945399052166291
2013,Rutgers,85,80,5,0.561354,13.075920924467539
2013,Arkansas,86,109,-23,0.548333,4.6739886666328285
2013,Virginia,87,111,-24,0.547698,3.297250606372405
2013,Wake Forest,88,92,-4,0.538229,9.06140008059459
2013,FAU,89,63,26,0.527529,17.431302649558063
2013,Troy,90,87,3,0.518572,10.793120799359992
2013,Buffalo,91,44,47,0.492337,20.026793566905322
2013,Nevada,92,97,-5,0.485167,8.089510194899342
2013,California,93,122,-29,0.478742,0.0
2013,Kansas,94,102,-8,0.471465,6.646469101899344
2013,Illinois,95,90,5,0.457004,9.215689294590097
2013,Tulsa,96,98,-2,0.452709,7.7434896552140975
2013,SMU,97,86,11,0.433451,10.857849425878424
2013,Texas State,98,82,16,0.408825,12.381658666179373
2013,South Florida,99,101,-2,0.406711,6.683292972887708
2013,Kentucky,100,121,-21,0.388984,2.615961887982236
2013,NC State,101,108,-7,0.388819,4.942341103598173
2013,Memphis,102,100,2,0.387049,6.851682777132485
2013,UConn,103,96,7,0.379573,8.585451531621485
2013,Akron,104,77,27,0.371953,13.20327982548336
2013,Wyoming,105,85,20,0.354884,11.027445505491784
2013,Purdue,106,123,-17,0.338032,0.0
2013,Central Michigan,107,76,31,0.324837,14.12901926382576
2013,Idaho,108,112,-4,0.322417,3.2795145799822842
2013,New Mexico,109,91,18,0.321933,9.162177863556789
2013,Kent State,110,94,16,0.316362,8.73124708636038
2013,Temple,111,106,5,0.310987,5.940339881303851
2013,Hawai'i,112,119,-7,0.307967,2.822374044096552
2013,New Mexico State,113,115,-2,0.29385,3.0426197834552857
2013,UTEP,114,107,7,0.270193,5.780917867635567
2013,Army,115,104,11,0.263886,6.037850152619984
2013,Air Force,116,120,-4,0.252856,2.71959920339709
2013,UAB,117,110,7,0.245549,3.3332072405916553
2013,Louisiana Tech,118,95,23,0.236022,8.690772869883304
2013,Western Michigan,119,118,1,0.225863,2.922341775773912
2013,Southern Miss,120,114,6,0.225091,3.0623102952615198
2013,FIU,121,113,8,0.221901,3.164045623632491
2013,Massachusetts,122,117,5,0.208142,3.0207426720298374
2013,Eastern Michigan,123,116,7,0.183924,3.0221561245017585
2013,Miami (OH),125,124,1,0.149077,0.0
2014,Ohio State,1,1,0,5.364117,36.03161884494965
2014,Oregon,2,4,-2,4.04479,28.66120516388359
2014,Florida State,3,5,-2,2.595427,27.943019178647802
2014,Alabama,4,19,-15,2.551525,24.753491509701703
2014,UCLA,5,10,-5,2.407024,26.424176526393843
2014,Arizona,6,9,-3,2.350581,26.46364428124615
2014,Georgia Tech,7,11,-4,2.24978,26.231431694126513
2014,Arizona State,8,18,-10,2.13329,25.230377907615143
2014,USC,9,23,-14,2.107341,23.817367682306614
2014,Wisconsin,10,16,-6,2.075631,25.465770662294148
2014,Boise State,11,3,8,2.040072,30.30550878045318
2014,Utah,12,21,-9,1.999525,24.648196305223827
2014,Georgia,13,22,-9,1.965293,23.991033107118454
2014,Michigan State,14,24,-10,1.955671,23.594932073379862
2014,Missouri,15,13,2,1.94373,26.140370077783075
2014,Virginia Tech,16,59,-43,1.918161,16.920228607785923
2014,TCU,17,2,15,1.892849,31.331215376758312
2014,Ole Miss,18,27,-9,1.891562,23.1602726999171
2014,Clemson,19,28,-9,1.688418,22.739774798616995
2014,Notre Dame,20,39,-19,1.676989,20.343110637508037
2014,Auburn,21,56,-35,1.650019,17.504224198019234
2014,Stanford,22,63,-41,1.629266,16.099138085164224
2014,Mississippi State,23,20,3,1.494976,24.745729551950383
2014,LSU,24,60,-36,1.45591,16.912500264620544
2014,Texas A&M,25,45,-20,1.439317,18.67216302226673
2014,Rutgers,26,35,-9,1.425248,20.619649737551637
2014,Nebraska,27,41,-14,1.388815,19.538587554220655
2014,Baylor,28,15,13,1.357767,25.863119254050673
2014,Louisville,29,37,-8,1.35716,20.593983723524996
2014,South Carolina,30,74,-44,1.342691,14.904894164641433
2014,Arkansas,31,52,-21,1.337996,18.111323947781198
2014,Penn State,32,51,-19,1.321066,18.296191119775944
2014,Boston College,33,49,-16,1.255054,18.449238726252624
2014,Minnesota,34,38,-4,1.248504,20.5794089093989
2014,North Carolina,35,77,-42,1.205776,14.276192163706742
2014,Florida,36,67,-31,1.2051,15.745214133162074
2014,Miami (FL),37,78,-41,1.19167,13.931197991711834
2014,Louisiana Tech,38,12,26,1.187231,26.18180574610938
2014,Duke,39,29,10,1.185711,21.753279948708915
2014,Marshall,40,6,34,1.184751,27.913881509190528
2014,Tennessee,41,53,-12,1.171084,18.05361506664547
2014,Kansas State,42,32,10,1.165325,21.425913831250487
2014,Air Force,43,8,35,1.138947,26.70250935618319
2014,Oklahoma,44,55,-11,1.125947,17.646324718905475
2014,Maryland,45,42,3,1.110302,19.42243814487196
2014,Illinois,46,65,-19,1.09519,15.815543874690322
2014,Washington,47,62,-15,1.091977,16.47793733638286
2014,Colorado State,48,17,31,1.068042,25.29322225864654
2014,Utah State,49,25,24,1.06164,23.53441766910301
2014,Northwestern,50,81,-31,1.053804,13.331793534012881
2014,NC State,51,69,-18,1.048995,15.545797910330887
2014,Pittsburgh,52,75,-23,1.022864,14.729497549394708
2014,Oklahoma State,53,73,-20,1.01455,15.141044489949465
2014,West Virginia,54,50,4,1.005163,18.325730536863738
2014,Memphis,55,7,48,0.98009,27.871559814394022
2014,Cincinnati,56,26,30,0.972262,23.213761116829463
2014,Iowa,57,71,-14,0.959841,15.354119052451288
2014,Western Kentucky,58,36,22,0.954033,20.606731270415636
2014,Michigan,59,92,-33,0.933587,10.468948900378486
2014,Virginia,60,82,-22,0.907633,13.149094135638636
2014,BYU,61,48,13,0.892268,18.461301056241027
2014,East Carolina,62,43,19,0.890236,19.192742395603542
2014,Oregon State,63,90,-27,0.87297,10.907845791019833
2014,California,64,83,-19,0.862552,12.965306225339068
2014,Texas,65,66,-1,0.848401,15.753407930312335
2014,Washington State,66,105,-39,0.836933,7.096135083999515
2014,Houston,67,44,23,0.835841,18.848490091926976
2014,UCF,68,40,28,0.831484,20.01225137781306
2014,Northern Illinois,69,14,55,0.818838,26.008855193480585
2014,Rice,70,34,36,0.797573,21.13557096980863
2014,Navy,71,64,7,0.790903,15.940765517797193
2014,Indiana,72,95,-23,0.76052,9.577401164230057
2014,Nevada,73,54,19,0.738139,17.681047255458264
2014,Fresno State,74,76,-2,0.686514,14.284259659598655
2014,Toledo,75,33,42,0.67231,21.185084956281464
2014,Louisiana,76,30,46,0.670508,21.638555987360615
2014,Wyoming,77,98,-21,0.628466,9.281230385894935
2014,Kentucky,78,85,-7,0.623294,12.64630243089948
2014,UTEP,79,58,21,0.615046,17.414963126193058
2014,San Diego State,80,70,10,0.606703,15.354185121312199
2014,Wake Forest,81,108,-27,0.605356,6.199906771326303
2014,Bowling Green,82,46,36,0.601135,18.620622001275866
2014,Middle Tennessee,84,89,-5,0.573658,10.917843892943258
2014,Colorado,85,116,-31,0.54903,5.348691330868057
2014,Purdue,86,110,-24,0.525217,5.9839789246171105
2014,Western Michigan,87,31,56,0.501892,21.542926821185887
2014,UAB,88,61,27,0.501856,16.53992180022013
2014,Temple,89,68,21,0.498244,15.701842131397122
2014,UTSA,90,86,4,0.477354,12.430924089790416
2014,Iowa State,91,109,-18,0.476226,6.191385266626584
2014,Syracuse,92,115,-23,0.473664,5.461723974868125
2014,New Mexico,93,84,9,0.470316,12.844756685208914
2014,Texas Tech,94,104,-10,0.463722,7.653869664488138
2014,Central Michigan,95,57,38,0.462638,17.446237724521836
2014,FAU,96,100,-4,0.462367,9.059126658448157
2014,Arkansas State,97,72,25,0.460109,15.281429072288361
2014,Vanderbilt,98,124,-26,0.423192,2.2161920574664618
2014,Tulane,100,106,-6,0.400198,6.743938916857681
2014,Kansas,101,107,-6,0.385969,6.36289345714259
2014,Hawai'i,102,99,3,0.382507,9.141503462650943
2014,South Alabama,103,80,23,0.381405,13.663250648949846
2014,FIU,104,96,8,0.378941,9.556173308852813
2014,Akron,105,87,18,0.373641,11.94608662802807
2014,San Jose State,107,113,-6,0.346153,5.588488017404306
2014,South Florida,108,97,11,0.345037,9.535608350749186
2014,Ball State,109,88,21,0.341818,11.696848874303726
2014,UNLV,110,118,-8,0.335531,3.3171137088050893
2014,Kent State,111,112,-1,0.329026,5.846328480919871
2014,Southern Miss,112,119,-7,0.326093,3.2562515572444823
2014,UConn,113,117,-4,0.310006,3.6230204335963947
2014,Texas State,114,47,67,0.309605,18.54520578054662
2014,North Texas,115,101,14,0.308918,8.7712243555024
2014,ULM,116,91,25,0.302702,10.717058798907697
2014,Ohio,117,79,38,0.297895,13.795848205649817
2014,SMU,118,120,-2,0.288293,3.238215487929233
2014,Army,119,93,26,0.283944,9.804217577784696
2014,Tulsa,120,114,6,0.281914,5.536045769325211
2014,Massachusetts,121,94,27,0.27111,9.758456473235048
2014,Miami (OH),122,111,11,0.230778,5.89777478871535
2014,Buffalo,123,102,21,0.21387,8.359918968366927
2014,Eastern Michigan,124,121,3,0.203873,3.2113950728004292
2014,Troy,125,103,22,0.202169,7.863869136875266
2014,Georgia State,126,125,1,0.161602,0.0
2014,New Mexico State,127,122,5,0.143811,3.175142413848646
2014,Idaho,128,123,5,0.112961,2.8639924930307585
2015,Alabama,1,4,-3,5.421728,30.552405409224022
2015,Clemson,2,2,0,3.097269,33.44149228656106
2015,Stanford,3,8,-5,3.063052,28.5466714765108
2015,Ole Miss,4,17,-13,2.726025,26.71084090681177
2015,Michigan State,5,6,-1,2.661927,29.278327983280892
2015,Utah,6,15,-9,2.231768,26.872323430950534
2015,Oklahoma,7,14,-7,2.218065,27.094154224047514
2015,Ohio State,8,21,-13,2.091053,25.96335861218522
2015,TCU,9,20,-11,2.048058,26.17426951042534
2015,Oregon,10,55,-45,2.041547,18.812778846518473
2015,Michigan,11,16,-5,2.027031,26.842628229048472
2015,LSU,12,29,-17,1.994918,22.570455178665487
2015,Arkansas,13,39,-26,1.966043,21.090636149068647
2015,Iowa,14,5,9,1.930918,29.71826752149809
2015,Northwestern,15,12,3,1.919193,27.21957856319628
2015,USC,16,46,-30,1.909775,20.1844574474832
2015,Florida,17,18,-1,1.844876,26.59781094071927
2015,Washington State,18,7,11,1.819857,28.8235306709065
2015,Wisconsin,19,24,-5,1.797445,24.49505995958277
2015,Tennessee,20,26,-6,1.734696,23.224033649339503
2015,California,21,34,-13,1.701393,22.03988671129809
2015,Houston,22,1,21,1.67104,33.62994758720167
2015,UCLA,23,49,-26,1.622298,19.702625422743118
2015,Nebraska,24,66,-42,1.590683,16.873332047721362
2015,Notre Dame,25,25,0,1.584933,23.91722006193259
2015,Oklahoma State,26,30,-4,1.542503,22.538319470957855
2015,Baylor,27,33,-6,1.528362,22.15342897934277
2015,Mississippi State,28,35,-7,1.491468,21.88937759596978
2015,Washington,29,62,-33,1.465651,16.997411554227536
2015,Texas A&M,30,58,-28,1.456652,17.752366871435612
2015,Georgia,31,27,4,1.456503,22.867894397077745
2015,Auburn,32,73,-41,1.426688,14.978756648986783
2015,Toledo,33,13,20,1.344195,27.144372451292462
2015,West Virginia,34,56,-22,1.33053,18.616758835657457
2015,Florida State,35,48,-13,1.288173,19.903461952921916
2015,Navy,36,19,17,1.254566,26.218042398748924
2015,Memphis,37,31,6,1.253997,22.310739742495805
2015,Arizona State,38,80,-42,1.243647,13.337707194716174
2015,BYU,39,32,7,1.221058,22.29230334708835
2015,Arizona,40,75,-35,1.218603,14.926104592879266
2015,North Carolina,41,23,18,1.185806,25.531529266005855
2015,San Diego State,42,10,32,1.141079,27.546945378847862
2015,Louisville,43,57,-14,1.129841,18.417652001505
2015,Texas Tech,44,61,-17,1.121335,17.34084589583772
2015,Miami (FL),45,40,5,1.11008,20.759334134876518
2015,Western Kentucky,46,3,43,1.094529,32.202754805374674
2015,Texas,47,76,-29,1.073094,14.865956321161118
2015,Boise State,48,52,-4,1.049545,19.284159365356796
2015,Temple,49,22,27,1.040482,25.88423971904415
2015,Bowling Green,50,9,41,1.017931,28.195787347482895
2015,Penn State,51,60,-9,0.990334,17.617811844584452
2015,Minnesota,52,71,-19,0.98995,15.786094886368666
2015,Pittsburgh,53,41,12,0.974007,20.578880970905793
2015,Appalachian State,54,11,43,0.935682,27.477499381942497
2015,Western Michigan,55,43,12,0.921585,20.45645024859938
2015,Georgia Southern,56,28,28,0.921575,22.688679662719586
2015,Air Force,57,53,4,0.844631,19.18935638176574
2015,Kansas State,58,82,-24,0.83943,12.217546416601326
2015,South Florida,59,36,23,0.791795,21.580130685511296
2015,Northern Illinois,60,59,1,0.783792,17.738431196111172
2015,Duke,61,47,14,0.769942,20.00639012742653
2015,Virginia Tech,62,70,-8,0.762335,15.927422962502396
2015,New Mexico,63,51,12,0.754108,19.363972695474985
2015,Missouri,64,89,-25,0.746047,9.883246460730742
2015,Illinois,65,86,-21,0.745305,11.621174984654559
2015,Indiana,66,74,-8,0.743057,14.969636612328912
2015,Nevada,67,63,4,0.742693,16.966007529255442
2015,Cincinnati,68,68,0,0.73237,16.11040959072718
2015,Utah State,69,79,-10,0.729389,13.688761481044075
2015,Arkansas State,70,42,28,0.709605,20.565736459262844
2015,Marshall,71,54,17,0.700141,19.002492983605674
2015,Louisiana Tech,72,37,35,0.693397,21.272728248859167
2015,San Jose State,73,77,-4,0.659292,14.62585968446762
2015,Ohio,74,44,30,0.657053,20.379131236502765
2015,Akron,75,38,37,0.649542,21.14349318431869
2015,South Carolina,76,102,-26,0.636547,7.266489646845775
2015,Central Michigan,77,64,13,0.636256,16.94837042344764
2015,Colorado State,78,67,11,0.634656,16.67246383810993
2015,UConn,79,69,10,0.631238,15.932501261084672
2015,NC State,80,72,8,0.617378,15.326016353652216
2015,Colorado,81,95,-14,0.61236,9.289618306288595
2015,Southern Miss,82,45,37,0.607712,20.365120448479082
2015,Vanderbilt,83,92,-9,0.602578,9.489173757056705
2015,Tulsa,84,65,19,0.578127,16.87801399617743
2015,Purdue,85,119,-34,0.575183,3.701319481291047
2015,Middle Tennessee,86,78,8,0.573431,14.306289224001485
2015,Georgia State,87,50,37,0.566274,19.455268551478216
2015,Maryland,88,111,-23,0.563697,5.936695913672123
2015,Iowa State,89,108,-19,0.560726,6.134642924842689
2015,Kentucky,90,87,3,0.538236,10.550306828394092
2015,Oregon State,91,125,-34,0.534677,2.4487698248723406
2015,Rutgers,92,100,-8,0.529081,7.890071607465838
2015,Georgia Tech,93,114,-21,0.524939,5.80080624778561
2015,Virginia,94,93,1,0.510151,9.451071776919159
2015,East Carolina,95,85,10,0.490137,11.924009724606366
2015,South Alabama,96,81,15,0.475669,12.365983199066404
2015,Syracuse,97,98,-1,0.468467,8.12934779452708
2015,UNLV,98,106,-8,0.39146,6.430484358634058
2015,Hawai'i,99,113,-14,0.390393,5.806475745461244
2015,Fresno State,100,117,-17,0.388991,5.629672914090148
2015,Wyoming,101,107,-6,0.378904,6.235836688515615
2015,Boston College,102,122,-20,0.368606,3.006081624540375
2015,Buffalo,103,83,20,0.361098,12.038068312192472
2015,New Mexico State,104,88,16,0.355135,10.1806805317722
2015,Wake Forest,105,105,0,0.350688,6.466118606633203
2015,ULM,106,124,-18,0.338579,2.8708014949492626
2015,SMU,107,115,-8,0.338387,5.724852094054125
2015,Kansas,108,126,-18,0.337874,0.0
2015,Idaho,109,91,18,0.333393,9.555298094177733
2015,Troy,110,97,13,0.332843,8.984898869703233
2015,UTEP,111,84,27,0.314608,11.929383109909992
2015,Ball State,112,118,-6,0.314238,5.328279025939123
2015,Massachusetts,113,90,23,0.312907,9.688831415667796
2015,Louisiana,114,101,13,0.305929,7.696780494211113
2015,Texas State,115,112,3,0.293891,5.91052537713716
2015,UTSA,116,104,12,0.289585,6.469156291823285
2015,FAU,117,109,8,0.28808,6.115052107169586
2015,Rice,118,99,19,0.283658,7.947691448137721
2015,Old Dominion,119,96,23,0.279279,9.096836741406754
2015,FIU,120,94,26,0.274706,9.346264196211221
2015,Miami (OH),121,110,11,0.265059,5.967506663401097
2015,Kent State,122,116,6,0.264281,5.683084941285467
2015,Tulane,123,103,20,0.262902,6.52236346775485
2015,Eastern Michigan,124,120,4,0.24619,3.442849850039182
2015,North Texas,125,123,2,0.245939,2.94179577780795
2015,UCF,126,127,-1,0.245055,0.0
2015,Army,128,121,7,0.182185,3.0766378741175777
2016,Clemson,1,2,-1,5.565293,32.36327396772006
2016,Alabama,2,8,-6,3.933091,27.606521901116576
2016,Florida State,3,36,-33,2.405509,22.09465325444796
2016,Ohio State,4,19,-15,2.2338,24.8595242750206
2016,Virginia Tech,5,18,-13,2.135952,25.051013391603536
2016,Pittsburgh,6,46,-40,2.119233,20.3444672943617
2016,Tennessee,7,39,-32,2.054319,21.960896206229307
2016,Florida,8,24,-16,1.958066,24.048325841518
2016,USC,9,13,-4,1.954532,26.020696537367705
2016,Oklahoma,10,10,0,1.947366,26.77384486762805
2016,Georgia Tech,11,33,-22,1.936996,22.220964968230955
2016,Washington,12,5,7,1.899369,30.370161480983192
2016,Wisconsin,13,7,6,1.886262,28.50942964550377
2016,Miami (FL),14,38,-24,1.880964,22.041213090796354
2016,Stanford,15,26,-11,1.818947,23.93532069183198
2016,Penn State,16,3,13,1.806567,30.880016665835036
2016,LSU,17,61,-44,1.752734,18.346258680180128
2016,Oklahoma State,18,29,-11,1.748507,22.850513766840937
2016,Louisville,19,32,-13,1.717339,22.423053557897052
2016,North Carolina,20,64,-44,1.684985,17.631071595734085
2016,Michigan,21,25,-4,1.589892,23.94586607218535
2016,Auburn,22,56,-34,1.567402,18.861291703529083
2016,NC State,23,62,-39,1.565346,18.1525784482841
2016,Georgia,24,59,-35,1.540892,18.55360631249253
2016,Northwestern,25,54,-29,1.464387,19.508778689072685
2016,Texas A&M,26,58,-32,1.451156,18.722976200174827
2016,Colorado,27,4,23,1.446173,30.392187999167767
2016,Kentucky,28,53,-25,1.338828,19.531835565910615
2016,Kansas State,29,35,-6,1.295121,22.11617752109023
2016,West Virginia,30,17,13,1.293337,25.144987441100813
2016,Vanderbilt,31,69,-38,1.283591,17.03677347853717
2016,South Florida,32,6,26,1.278326,29.1791655734556
2016,Arkansas,33,68,-35,1.267437,17.08055570369099
2016,Nebraska,34,31,3,1.242073,22.570877043456676
2016,Minnesota,35,37,-2,1.226817,22.05006226536313
2016,Utah,36,42,-6,1.198447,21.281833552324947
2016,Iowa,37,41,-4,1.195383,21.514845647089558
2016,Washington State,38,28,10,1.17388,23.271542647358267
2016,Western Michigan,39,1,38,1.1721,32.5471108968458
2016,Boise State,40,23,17,1.164954,24.24111045926601
2016,Western Kentucky,41,20,21,1.155016,24.66787464527912
2016,Wake Forest,42,57,-15,1.132649,18.81632121451124
2016,South Carolina,43,81,-38,1.131119,12.95942313819246
2016,San Diego State,44,11,33,1.122662,26.74302305942245
2016,Troy,45,15,30,1.111447,25.444877776101517
2016,Houston,46,45,1,1.105929,20.79166297873104
2016,Boston College,47,67,-20,1.097331,17.425394867068817
2016,Appalachian State,48,9,39,1.078148,27.12227233064258
2016,Baylor,49,75,-26,1.061169,14.517891089265207
2016,Mississippi State,50,78,-28,1.046615,14.196464268529411
2016,Air Force,51,12,39,1.031114,26.051822347382867
2016,BYU,52,34,18,0.996165,22.120562780121553
2016,Ole Miss,53,91,-38,0.991541,10.663637015877294
2016,Louisiana Tech,54,43,11,0.98516,21.27900520397715
2016,Navy,55,40,15,0.983424,21.867796137509835
2016,Wyoming,56,30,26,0.967607,22.834498623693392
2016,Temple,57,16,41,0.952832,25.2506492852658
2016,Syracuse,58,95,-37,0.947158,9.830300087252855
2016,New Mexico,59,27,32,0.900138,23.41506951864902
2016,Tulsa,60,21,39,0.876321,24.637396075395444
2016,Notre Dame,61,100,-39,0.872893,9.236309103229576
2016,Idaho,62,22,40,0.847141,24.429933443221564
2016,Army,63,50,13,0.845399,19.738744021857784
2016,Duke,64,96,-32,0.835656,9.69106477559453
2016,Southern Miss,65,65,0,0.832909,17.538377396317514
2016,California,66,70,-4,0.828595,15.697251800795486
2016,Old Dominion,67,14,53,0.827859,25.66373805419883
2016,Arkansas State,68,44,24,0.82178,21.086246704550405
2016,Memphis,69,51,18,0.782972,19.718075906652803
2016,Missouri,70,107,-37,0.775136,7.972800428870428
2016,TCU,71,80,-9,0.76223,13.004747428141116
2016,Colorado State,72,66,6,0.744164,17.48498045721684
2016,Texas,73,77,-4,0.734598,14.328119946052816
2016,Hawai'i,74,55,19,0.707788,19.026471838925364
2016,Toledo,75,48,27,0.706008,19.976279224976754
2016,Central Michigan,76,72,4,0.688561,15.370887840650667
2016,Texas Tech,77,86,-9,0.688459,12.116471224425158
2016,Middle Tennessee,78,47,31,0.682166,20.300867259360185
2016,Indiana,79,63,16,0.665769,17.711447909706028
2016,Ohio,80,52,28,0.640018,19.666150740387458
2016,Arizona State,81,93,-12,0.637201,10.254638381541593
2016,Eastern Michigan,82,49,33,0.636514,19.899386444816017
2016,UCLA,83,94,-11,0.634545,9.83219464828081
2016,Oregon,84,109,-25,0.631853,7.428268859804636
2016,South Alabama,85,83,2,0.616216,12.808969235206796
2016,UTSA,86,71,15,0.59125,15.498632713213794
2016,Louisiana,87,73,14,0.58958,15.204572309261618
2016,Maryland,88,74,14,0.586919,14.868072333536713
2016,Georgia Southern,89,89,0,0.569511,11.132384373907595
2016,Virginia,90,114,-24,0.556749,6.140472107127514
2016,Oregon State,91,92,-1,0.553909,10.318153645028431
2016,North Texas,92,82,10,0.553105,12.828138527041718
2016,SMU,93,84,9,0.550693,12.695271461015691
2016,Miami (OH),94,60,34,0.546763,18.459081937228024
2016,East Carolina,95,118,-23,0.501911,5.936227198868716
2016,UCF,96,76,20,0.487861,14.444305337720063
2016,Arizona,97,122,-25,0.485885,5.3051756860010375
2016,Michigan State,98,123,-25,0.4771,5.126439434987223
2016,New Mexico State,99,99,0,0.472889,9.253128637378282
2016,Iowa State,100,105,-5,0.452356,8.508668304805603
2016,Northern Illinois,101,79,22,0.440897,13.2849211146495
2016,UNLV,102,97,5,0.430665,9.60205006389711
2016,Rutgers,103,127,-24,0.425997,2.6176153354862253
2016,Illinois,104,110,-6,0.41937,6.984538030730837
2016,ULM,105,103,2,0.389112,9.037070008724385
2016,Akron,106,87,19,0.38479,11.807274083344762
2016,Cincinnati,107,108,-1,0.381115,7.602884612138695
2016,Utah State,108,121,-13,0.375365,5.309129403249747
2016,UTEP,109,101,8,0.375111,9.231394099005655
2016,Kent State,110,111,-1,0.374885,6.6372793049432115
2016,Charlotte,111,90,21,0.370494,10.871659898017827
2016,Kansas,112,124,-12,0.366077,3.728160784479362
2016,Purdue,113,112,1,0.363134,6.477257632516561
2016,Tulane,114,98,16,0.351449,9.364911821142499
2016,FIU,115,85,30,0.348046,12.441627073129332
2016,Marshall,116,120,-4,0.345366,5.438483054243893
2016,Nevada,117,88,29,0.329245,11.415099852132075
2016,UConn,118,115,3,0.32756,6.132523674475746
2016,Bowling Green,119,106,13,0.325448,8.422078227639824
2016,Georgia State,120,117,3,0.324474,5.941167966057332
2016,San Jose State,121,104,17,0.324354,8.720389814486857
2016,Buffalo,122,113,9,0.314945,6.440669201108599
2016,Rice,123,119,4,0.307862,5.770308987610114
2016,Massachusetts,124,126,-2,0.294671,2.98420768189445
2016,Texas State,125,125,0,0.28906,3.562680800950062
2016,FAU,126,116,10,0.275765,6.094913473461473
2016,Ball State,127,102,25,0.267042,9.080789179136877
2016,Fresno State,128,128,0,0.18587,0.0
2017,Alabama,1,16,-15,4.970304,25.896559358777388
2017,Georgia,2,2,0,3.961942,31.50989368981414
2017,Clemson,3,27,-24,2.853065,23.71913078765361
2017,Ohio State,4,10,-6,2.763302,27.422661282005574
2017,Oklahoma,5,6,-1,2.681334,28.984398420233887
2017,Auburn,6,23,-17,2.665419,24.425603433500463
2017,Wisconsin,7,3,4,2.511213,30.844615873653183
2017,Notre Dame,8,15,-7,2.474906,26.00878265718679
2017,UCF,9,1,8,2.21984,33.71079378832122
2017,Penn State,10,8,2,2.123945,28.141375200147007
2017,TCU,11,9,2,2.051217,27.586412900385536
2017,Michigan State,12,13,-1,2.024027,26.13574480848045
2017,USC,13,11,2,1.887045,27.29692528406228
2017,Iowa,14,38,-24,1.886162,21.772189653278023
2017,Miami (FL),15,21,-6,1.858102,24.46686166901293
2017,Northwestern,16,14,2,1.84776,26.014635571648416
2017,Oklahoma State,17,19,-2,1.732257,25.12176795775289
2017,Stanford,18,41,-23,1.680139,21.315395399017273
2017,Iowa State,19,32,-13,1.654629,22.35728124631494
2017,NC State,20,24,-4,1.643315,23.96475826944053
2017,Mississippi State,21,33,-12,1.630414,22.296332347973646
2017,LSU,22,43,-21,1.601104,21.015620970155616
2017,Wake Forest,23,35,-12,1.575818,22.102712869242474
2017,South Carolina,24,29,-5,1.574141,22.83375347277383
2017,Washington State,25,25,0,1.442172,23.836398291969896
2017,Boise State,26,5,21,1.439705,29.24712638713166
2017,Washington,27,36,-9,1.389438,21.904317335301638
2017,Kansas State,28,54,-26,1.338464,18.830430135506695
2017,Texas,29,47,-18,1.332975,20.152248364826335
2017,Purdue,30,31,-1,1.310357,22.666778855107083
2017,Florida State,31,80,-49,1.30218,14.034614705109423
2017,Boston College,32,40,-8,1.287228,21.345072897769516
